scan_id,prn,system_char,channel,secondary_code_length,call_index,corr_value
0,5,69,4,25,81,1
0,5,69,4,25,82,-1
0,5,69,4,25,83,-5
0,5,69,4,25,84,7
0,5,69,4,25,85,1
0,5,69,4,25,86,-7
0,5,69,4,25,87,9
0,5,69,4,25,88,5
0,5,69,4,25,89,-3
0,5,69,4,25,90,-3
0,5,69,4,25,91,-3
0,5,69,4,25,92,-5
0,5,69,4,25,93,1
0,5,69,4,25,94,-1
0,5,69,4,25,95,5
0,5,69,4,25,96,-5
0,5,69,4,25,97,7
0,5,69,4,25,98,1
0,5,69,4,25,99,7
0,5,69,4,25,100,11
0,5,69,4,25,101,-3
0,5,69,4,25,102,-3
0,5,69,4,25,103,3
0,5,69,4,25,104,1
0,5,69,4,25,105,1
0,5,69,4,25,106,1
0,5,69,4,25,107,-1
0,5,69,4,25,108,-5
0,5,69,4,25,109,7
0,5,69,4,25,110,1
0,5,69,4,25,111,-7
0,5,69,4,25,112,9
0,5,69,4,25,113,5
0,5,69,4,25,114,-3
0,5,69,4,25,115,-3
0,5,69,4,25,116,-3
0,5,69,4,25,117,-5
0,5,69,4,25,118,1
0,5,69,4,25,119,-1
0,5,69,4,25,120,5
0,5,69,4,25,121,-5
0,5,69,4,25,122,7
0,5,69,4,25,123,1
0,5,69,4,25,124,7
0,5,69,4,25,125,11
0,5,69,4,25,126,-3
0,5,69,4,25,127,-3
0,5,69,4,25,128,3
0,5,69,4,25,129,1
0,5,69,4,25,130,1
0,5,69,4,25,131,1
0,5,69,4,25,132,-1
0,5,69,4,25,133,-5
0,5,69,4,25,134,7
0,5,69,4,25,135,1
0,5,69,4,25,136,-7
0,5,69,4,25,137,9
0,5,69,4,25,138,5
0,5,69,4,25,139,-3
0,5,69,4,25,140,-3
0,5,69,4,25,141,-3
0,5,69,4,25,142,-5
0,5,69,4,25,143,1
0,5,69,4,25,144,-1
0,5,69,4,25,145,5
0,5,69,4,25,146,-5
0,5,69,4,25,147,7
0,5,69,4,25,148,1
0,5,69,4,25,149,7
0,5,69,4,25,150,11
0,5,69,4,25,151,-3
0,5,69,4,25,152,-3
0,5,69,4,25,153,3
0,5,69,4,25,154,1
0,5,69,4,25,155,1
0,5,69,4,25,156,1
0,5,69,4,25,157,-1
0,5,69,4,25,158,-5
0,5,69,4,25,159,7
0,5,69,4,25,160,1
0,5,69,4,25,161,-7
0,5,69,4,25,162,9
0,5,69,4,25,163,5
0,5,69,4,25,164,-3
0,5,69,4,25,165,-3
0,5,69,4,25,166,-3
0,5,69,4,25,167,-5
0,5,69,4,25,168,1
0,5,69,4,25,169,-1
0,5,69,4,25,170,5
0,5,69,4,25,171,-5
0,5,69,4,25,172,7
0,5,69,4,25,173,1
0,5,69,4,25,174,7
0,5,69,4,25,175,11
0,5,69,4,25,176,-3
0,5,69,4,25,177,-3
0,5,69,4,25,178,3
0,5,69,4,25,179,1
0,5,69,4,25,180,1
0,5,69,4,25,181,1
0,5,69,4,25,182,-1
0,5,69,4,25,183,-5
0,5,69,4,25,184,7
0,5,69,4,25,185,1
0,5,69,4,25,186,-7
0,5,69,4,25,187,9
0,5,69,4,25,188,5
0,5,69,4,25,189,-3
0,5,69,4,25,190,-3
0,5,69,4,25,191,-3
0,5,69,4,25,192,-5
0,5,69,4,25,193,1
0,5,69,4,25,194,-1
0,5,69,4,25,195,5
0,5,69,4,25,196,-5
0,5,69,4,25,197,7
0,5,69,4,25,198,1
0,5,69,4,25,199,7
0,5,69,4,25,200,11
0,5,69,4,25,201,-3
0,5,69,4,25,202,-3
0,5,69,4,25,203,3
0,5,69,4,25,204,1
0,5,69,4,25,205,1
0,5,69,4,25,206,1
0,5,69,4,25,207,-1
0,5,69,4,25,208,-5
0,5,69,4,25,209,7
0,5,69,4,25,210,1
0,5,69,4,25,211,-7
0,5,69,4,25,212,9
0,5,69,4,25,213,5
0,5,69,4,25,214,-3
0,5,69,4,25,215,-3
0,5,69,4,25,216,-3
0,5,69,4,25,217,-5
0,5,69,4,25,218,1
0,5,69,4,25,219,-1
0,5,69,4,25,220,5
0,5,69,4,25,221,-5
0,5,69,4,25,222,7
0,5,69,4,25,223,1
0,5,69,4,25,224,7
0,5,69,4,25,225,11
0,5,69,4,25,226,-3
0,5,69,4,25,227,-3
0,5,69,4,25,228,3
0,5,69,4,25,229,1
0,5,69,4,25,230,1
0,5,69,4,25,231,1
0,5,69,4,25,232,-1
0,5,69,4,25,233,-5
0,5,69,4,25,234,7
0,5,69,4,25,235,1
0,5,69,4,25,236,-7
0,5,69,4,25,237,9
0,5,69,4,25,238,5
0,5,69,4,25,239,-3
0,5,69,4,25,240,-3
0,5,69,4,25,241,-3
0,5,69,4,25,242,-5
0,5,69,4,25,243,1
0,5,69,4,25,244,-1
0,5,69,4,25,245,5
0,5,69,4,25,246,-5
0,5,69,4,25,247,7
0,5,69,4,25,248,1
0,5,69,4,25,249,7
0,5,69,4,25,250,11
0,5,69,4,25,251,-3
0,5,69,4,25,252,-3
0,5,69,4,25,253,3
0,5,69,4,25,254,1
0,5,69,4,25,255,1
0,5,69,4,25,256,1
0,5,69,4,25,257,-1
0,5,69,4,25,258,-5
0,5,69,4,25,259,7
0,5,69,4,25,260,1
0,5,69,4,25,261,-7
0,5,69,4,25,262,9
0,5,69,4,25,263,5
0,5,69,4,25,264,-3
0,5,69,4,25,265,-3
0,5,69,4,25,266,-3
0,5,69,4,25,267,-5
0,5,69,4,25,268,1
0,5,69,4,25,269,-1
0,5,69,4,25,270,5
0,5,69,4,25,271,-5
0,5,69,4,25,272,7
0,5,69,4,25,273,1
0,5,69,4,25,274,7
0,5,69,4,25,275,11
0,5,69,4,25,276,-3
0,5,69,4,25,277,-3
0,5,69,4,25,278,3
0,5,69,4,25,279,1
0,5,69,4,25,280,1
0,5,69,4,25,281,1
0,5,69,4,25,282,-1
0,5,69,4,25,283,-5
0,5,69,4,25,284,7
0,5,69,4,25,285,1
0,5,69,4,25,286,-7
0,5,69,4,25,287,9
0,5,69,4,25,288,5
0,5,69,4,25,289,-3
0,5,69,4,25,290,-3
0,5,69,4,25,291,-3
0,5,69,4,25,292,-5
0,5,69,4,25,293,1
0,5,69,4,25,294,-1
0,5,69,4,25,295,5
0,5,69,4,25,296,-5
0,5,69,4,25,297,7
0,5,69,4,25,298,1
0,5,69,4,25,299,7
0,5,69,4,25,300,11
0,5,69,4,25,301,-3
0,5,69,4,25,302,-3
0,5,69,4,25,303,3
0,5,69,4,25,304,1
0,5,69,4,25,305,1
0,5,69,4,25,306,1
0,5,69,4,25,307,-1
0,5,69,4,25,308,-5
0,5,69,4,25,309,7
0,5,69,4,25,310,1
0,5,69,4,25,311,-7
0,5,69,4,25,312,9
0,5,69,4,25,313,5
0,5,69,4,25,314,-3
0,5,69,4,25,315,-3
0,5,69,4,25,316,-3
0,5,69,4,25,317,-5
0,5,69,4,25,318,1
0,5,69,4,25,319,-1
0,5,69,4,25,320,5
0,5,69,4,25,321,-5
0,5,69,4,25,322,7
0,5,69,4,25,323,1
0,5,69,4,25,324,7
0,5,69,4,25,325,11
0,5,69,4,25,326,-3
0,5,69,4,25,327,-3
0,5,69,4,25,328,3
0,5,69,4,25,329,1
0,5,69,4,25,330,1
0,5,69,4,25,331,1
0,5,69,4,25,332,-1
0,5,69,4,25,333,-5
0,5,69,4,25,334,7
0,5,69,4,25,335,1
0,5,69,4,25,336,-7
0,5,69,4,25,337,9
0,5,69,4,25,338,5
0,5,69,4,25,339,-3
0,5,69,4,25,340,-3
0,5,69,4,25,341,-3
0,5,69,4,25,342,-5
0,5,69,4,25,343,1
0,5,69,4,25,344,-1
0,5,69,4,25,345,5
0,5,69,4,25,346,-5
0,5,69,4,25,347,7
0,5,69,4,25,348,1
0,5,69,4,25,349,7
0,5,69,4,25,350,11
0,5,69,4,25,351,-3
0,5,69,4,25,352,-3
0,5,69,4,25,353,3
0,5,69,4,25,354,1
0,5,69,4,25,355,1
0,5,69,4,25,356,1
0,5,69,4,25,357,-1
0,5,69,4,25,358,-5
0,5,69,4,25,359,7
0,5,69,4,25,360,1
0,5,69,4,25,361,-7
0,5,69,4,25,362,9
0,5,69,4,25,363,5
0,5,69,4,25,364,-3
0,5,69,4,25,365,-3
0,5,69,4,25,366,-3
0,5,69,4,25,367,-5
0,5,69,4,25,368,1
0,5,69,4,25,369,-1
0,5,69,4,25,370,5
0,5,69,4,25,371,-5
0,5,69,4,25,372,7
0,5,69,4,25,373,1
0,5,69,4,25,374,7
0,5,69,4,25,375,11
0,5,69,4,25,376,-3
0,5,69,4,25,377,-3
0,5,69,4,25,378,3
0,5,69,4,25,379,1
0,5,69,4,25,380,1
0,5,69,4,25,381,1
0,5,69,4,25,382,-1
0,5,69,4,25,383,-5
0,5,69,4,25,384,7
0,5,69,4,25,385,1
0,5,69,4,25,386,-7
0,5,69,4,25,387,9
0,5,69,4,25,388,5
0,5,69,4,25,389,-3
0,5,69,4,25,390,-3
0,5,69,4,25,391,-3
0,5,69,4,25,392,-5
0,5,69,4,25,393,1
0,5,69,4,25,394,-1
0,5,69,4,25,395,5
0,5,69,4,25,396,-5
0,5,69,4,25,397,7
0,5,69,4,25,398,1
0,5,69,4,25,399,7
0,5,69,4,25,400,11
0,5,69,4,25,401,-3
0,5,69,4,25,402,-3
0,5,69,4,25,403,3
0,5,69,4,25,404,1
0,5,69,4,25,405,1
0,5,69,4,25,406,1
0,5,69,4,25,407,-1
0,5,69,4,25,408,-5
0,5,69,4,25,409,7
0,5,69,4,25,410,1
0,5,69,4,25,411,-7
0,5,69,4,25,412,9
0,5,69,4,25,413,5
0,5,69,4,25,414,-3
0,5,69,4,25,415,-3
0,5,69,4,25,416,-3
0,5,69,4,25,417,-5
0,5,69,4,25,418,1
0,5,69,4,25,419,-1
0,5,69,4,25,420,5
0,5,69,4,25,421,-5
0,5,69,4,25,422,7
0,5,69,4,25,423,1
0,5,69,4,25,424,7
0,5,69,4,25,425,11
0,5,69,4,25,426,-3
0,5,69,4,25,427,-3
0,5,69,4,25,428,3
0,5,69,4,25,429,1
0,5,69,4,25,430,1
0,5,69,4,25,431,1
0,5,69,4,25,432,-1
0,5,69,4,25,433,-5
0,5,69,4,25,434,7
0,5,69,4,25,435,1
0,5,69,4,25,436,-7
0,5,69,4,25,437,9
0,5,69,4,25,438,5
0,5,69,4,25,439,-3
0,5,69,4,25,440,-3
0,5,69,4,25,441,-3
0,5,69,4,25,442,-5
0,5,69,4,25,443,1
0,5,69,4,25,444,-1
0,5,69,4,25,445,5
0,5,69,4,25,446,-5
0,5,69,4,25,447,7
0,5,69,4,25,448,1
0,5,69,4,25,449,7
0,5,69,4,25,450,11
0,5,69,4,25,451,-3
0,5,69,4,25,452,-3
0,5,69,4,25,453,3
0,5,69,4,25,454,1
0,5,69,4,25,455,1
0,5,69,4,25,456,1
0,5,69,4,25,457,-1
0,5,69,4,25,458,-5
0,5,69,4,25,459,7
0,5,69,4,25,460,1
0,5,69,4,25,461,-7
0,5,69,4,25,462,9
0,5,69,4,25,463,5
0,5,69,4,25,464,-3
0,5,69,4,25,465,-3
0,5,69,4,25,466,-3
0,5,69,4,25,467,-5
0,5,69,4,25,468,1
0,5,69,4,25,469,-1
0,5,69,4,25,470,5
0,5,69,4,25,471,-5
0,5,69,4,25,472,7
0,5,69,4,25,473,1
0,5,69,4,25,474,7
0,5,69,4,25,475,11
0,5,69,4,25,476,-3
0,5,69,4,25,477,-3
0,5,69,4,25,478,3
0,5,69,4,25,479,1
0,5,69,4,25,480,1
0,5,69,4,25,481,1
0,5,69,4,25,482,-1
0,5,69,4,25,483,-5
0,5,69,4,25,484,7
0,5,69,4,25,485,1
0,5,69,4,25,486,-7
0,5,69,4,25,487,9
0,5,69,4,25,488,5
0,5,69,4,25,489,-3
0,5,69,4,25,490,-3
0,5,69,4,25,491,-3
0,5,69,4,25,492,-5
0,5,69,4,25,493,1
0,5,69,4,25,494,-1
0,5,69,4,25,495,5
0,5,69,4,25,496,-5
0,5,69,4,25,497,7
0,5,69,4,25,498,1
0,5,69,4,25,499,7
0,5,69,4,25,500,11
0,5,69,4,25,501,-3
0,5,69,4,25,502,-3
0,5,69,4,25,503,3
0,5,69,4,25,504,1
0,5,69,4,25,505,1
0,5,69,4,25,506,1
0,5,69,4,25,507,-1
0,5,69,4,25,508,-5
0,5,69,4,25,509,7
0,5,69,4,25,510,1
0,5,69,4,25,511,-7
0,5,69,4,25,512,9
0,5,69,4,25,513,5
0,5,69,4,25,514,-3
0,5,69,4,25,515,-3
0,5,69,4,25,516,-3
0,5,69,4,25,517,-5
0,5,69,4,25,518,1
0,5,69,4,25,519,-1
0,5,69,4,25,520,5
0,5,69,4,25,521,-5
0,5,69,4,25,522,7
0,5,69,4,25,523,1
0,5,69,4,25,524,7
0,5,69,4,25,525,11
0,5,69,4,25,526,-3
0,5,69,4,25,527,-3
0,5,69,4,25,528,3
0,5,69,4,25,529,1
0,5,69,4,25,530,1
0,5,69,4,25,531,1
0,5,69,4,25,532,-1
0,5,69,4,25,533,-5
0,5,69,4,25,534,7
0,5,69,4,25,535,1
0,5,69,4,25,536,-7
0,5,69,4,25,537,9
0,5,69,4,25,538,5
0,5,69,4,25,539,-3
0,5,69,4,25,540,-3
0,5,69,4,25,541,-3
0,5,69,4,25,542,-5
0,5,69,4,25,543,1
0,5,69,4,25,544,-1
0,5,69,4,25,545,5
0,5,69,4,25,546,-5
0,5,69,4,25,547,7
0,5,69,4,25,548,1
0,5,69,4,25,549,7
0,5,69,4,25,550,11
0,5,69,4,25,551,-3
0,5,69,4,25,552,-3
0,5,69,4,25,553,3
0,5,69,4,25,554,1
0,5,69,4,25,555,1
0,5,69,4,25,556,1
0,5,69,4,25,557,-1
0,5,69,4,25,558,-5
0,5,69,4,25,559,7
0,5,69,4,25,560,1
0,5,69,4,25,561,-7
0,5,69,4,25,562,9
0,5,69,4,25,563,5
0,5,69,4,25,564,-3
0,5,69,4,25,565,-3
0,5,69,4,25,566,-3
0,5,69,4,25,567,-5
0,5,69,4,25,568,1
0,5,69,4,25,569,-1
0,5,69,4,25,570,5
0,5,69,4,25,571,-5
0,5,69,4,25,572,7
0,5,69,4,25,573,1
0,5,69,4,25,574,7
0,5,69,4,25,575,11
0,5,69,4,25,576,-3
0,5,69,4,25,577,-3
0,5,69,4,25,578,3
0,5,69,4,25,579,1
0,5,69,4,25,580,1
0,5,69,4,25,581,1
0,5,69,4,25,582,-1
0,5,69,4,25,583,-5
0,5,69,4,25,584,7
0,5,69,4,25,585,1
0,5,69,4,25,586,-7
0,5,69,4,25,587,9
0,5,69,4,25,588,5
0,5,69,4,25,589,-3
0,5,69,4,25,590,-3
0,5,69,4,25,591,-3
0,5,69,4,25,592,-5
0,5,69,4,25,593,1
0,5,69,4,25,594,-1
0,5,69,4,25,595,5
0,5,69,4,25,596,-5
0,5,69,4,25,597,7
0,5,69,4,25,598,1
0,5,69,4,25,599,7
0,5,69,4,25,600,11
0,5,69,4,25,601,-3
0,5,69,4,25,602,-3
0,5,69,4,25,603,3
0,5,69,4,25,604,1
0,5,69,4,25,605,1
0,5,69,4,25,606,1
0,5,69,4,25,607,-1
0,5,69,4,25,608,-5
0,5,69,4,25,609,7
0,5,69,4,25,610,1
0,5,69,4,25,611,-7
0,5,69,4,25,612,9
0,5,69,4,25,613,5
0,5,69,4,25,614,-3
0,5,69,4,25,615,-3
0,5,69,4,25,616,-3
0,5,69,4,25,617,-5
0,5,69,4,25,618,1
0,5,69,4,25,619,-1
0,5,69,4,25,620,5
0,5,69,4,25,621,-5
0,5,69,4,25,622,7
0,5,69,4,25,623,1
0,5,69,4,25,624,7
0,5,69,4,25,625,11
0,5,69,4,25,626,-3
0,5,69,4,25,627,-3
0,5,69,4,25,628,3
0,5,69,4,25,629,1
0,5,69,4,25,630,1
0,5,69,4,25,631,1
0,5,69,4,25,632,-1
0,5,69,4,25,633,-5
0,5,69,4,25,634,7
0,5,69,4,25,635,1
0,5,69,4,25,636,-7
0,5,69,4,25,637,9
0,5,69,4,25,638,5
0,5,69,4,25,639,-3
0,5,69,4,25,640,-3
0,5,69,4,25,641,-3
0,5,69,4,25,642,-5
0,5,69,4,25,643,1
0,5,69,4,25,644,-1
0,5,69,4,25,645,5
0,5,69,4,25,646,-5
0,5,69,4,25,647,7
0,5,69,4,25,648,1
0,5,69,4,25,649,7
0,5,69,4,25,650,11
0,5,69,4,25,651,-3
0,5,69,4,25,652,-3
0,5,69,4,25,653,3
0,5,69,4,25,654,1
0,5,69,4,25,655,1
0,5,69,4,25,656,1
0,5,69,4,25,657,-1
0,5,69,4,25,658,-5
0,5,69,4,25,659,7
0,5,69,4,25,660,1
0,5,69,4,25,661,-7
0,5,69,4,25,662,9
0,5,69,4,25,663,5
0,5,69,4,25,664,-3
0,5,69,4,25,665,-3
0,5,69,4,25,666,-3
0,5,69,4,25,667,-5
0,5,69,4,25,668,1
0,5,69,4,25,669,-1
0,5,69,4,25,670,5
0,5,69,4,25,671,-5
0,5,69,4,25,672,7
0,5,69,4,25,673,1
0,5,69,4,25,674,7
0,5,69,4,25,675,11
0,5,69,4,25,676,-3
0,5,69,4,25,677,-3
0,5,69,4,25,678,3
0,5,69,4,25,679,1
0,5,69,4,25,680,1
0,5,69,4,25,681,1
0,5,69,4,25,682,-1
0,5,69,4,25,683,-5
0,5,69,4,25,684,7
0,5,69,4,25,685,1
0,5,69,4,25,686,-7
0,5,69,4,25,687,9
0,5,69,4,25,688,5
0,5,69,4,25,689,-3
0,5,69,4,25,690,-3
0,5,69,4,25,691,-3
0,5,69,4,25,692,-5
0,5,69,4,25,693,1
0,5,69,4,25,694,-1
0,5,69,4,25,695,5
0,5,69,4,25,696,-5
0,5,69,4,25,697,7
0,5,69,4,25,698,1
0,5,69,4,25,699,7
0,5,69,4,25,700,11
0,5,69,4,25,701,-3
0,5,69,4,25,702,-3
0,5,69,4,25,703,3
0,5,69,4,25,704,1
0,5,69,4,25,705,1
0,5,69,4,25,706,1
0,5,69,4,25,707,-1
0,5,69,4,25,708,-5
0,5,69,4,25,709,7
0,5,69,4,25,710,1
0,5,69,4,25,711,-7
0,5,69,4,25,712,9
0,5,69,4,25,713,5
0,5,69,4,25,714,-3
0,5,69,4,25,715,-3
0,5,69,4,25,716,-3
0,5,69,4,25,717,-5
0,5,69,4,25,718,1
0,5,69,4,25,719,-1
0,5,69,4,25,720,5
0,5,69,4,25,721,-5
0,5,69,4,25,722,7
0,5,69,4,25,723,1
0,5,69,4,25,724,7
0,5,69,4,25,725,11
0,5,69,4,25,726,-3
0,5,69,4,25,727,-3
0,5,69,4,25,728,3
0,5,69,4,25,729,1
0,5,69,4,25,730,1
0,5,69,4,25,731,1
0,5,69,4,25,732,-1
0,5,69,4,25,733,-5
0,5,69,4,25,734,7
0,5,69,4,25,735,1
0,5,69,4,25,736,-7
0,5,69,4,25,737,9
0,5,69,4,25,738,5
0,5,69,4,25,739,-3
0,5,69,4,25,740,-3
0,5,69,4,25,741,-3
0,5,69,4,25,742,-5
0,5,69,4,25,743,1
0,5,69,4,25,744,-1
0,5,69,4,25,745,5
0,5,69,4,25,746,-5
0,5,69,4,25,747,7
0,5,69,4,25,748,1
0,5,69,4,25,749,7
0,5,69,4,25,750,11
0,5,69,4,25,751,-3
0,5,69,4,25,752,-3
0,5,69,4,25,753,3
0,5,69,4,25,754,1
0,5,69,4,25,755,1
0,5,69,4,25,756,1
0,5,69,4,25,757,-1
0,5,69,4,25,758,-5
0,5,69,4,25,759,7
0,5,69,4,25,760,1
0,5,69,4,25,761,-7
0,5,69,4,25,762,9
0,5,69,4,25,763,5
0,5,69,4,25,764,-3
0,5,69,4,25,765,-3
0,5,69,4,25,766,-3
0,5,69,4,25,767,-5
0,5,69,4,25,768,1
0,5,69,4,25,769,-1
0,5,69,4,25,770,5
0,5,69,4,25,771,-5
0,5,69,4,25,772,7
0,5,69,4,25,773,1
0,5,69,4,25,774,7
0,5,69,4,25,775,11
0,5,69,4,25,776,-3
0,5,69,4,25,777,-3
0,5,69,4,25,778,3
0,5,69,4,25,779,1
0,5,69,4,25,780,1
0,5,69,4,25,781,1
0,5,69,4,25,782,-1
0,5,69,4,25,783,-5
0,5,69,4,25,784,7
0,5,69,4,25,785,1
0,5,69,4,25,786,-7
0,5,69,4,25,787,9
0,5,69,4,25,788,5
0,5,69,4,25,789,-3
0,5,69,4,25,790,-3
0,5,69,4,25,791,-3
0,5,69,4,25,792,-5
0,5,69,4,25,793,1
0,5,69,4,25,794,-1
0,5,69,4,25,795,5
0,5,69,4,25,796,-5
0,5,69,4,25,797,7
0,5,69,4,25,798,1
0,5,69,4,25,799,7
0,5,69,4,25,800,11
0,5,69,4,25,801,-3
0,5,69,4,25,802,-3
0,5,69,4,25,803,3
0,5,69,4,25,804,1
0,5,69,4,25,805,1
0,5,69,4,25,806,1
0,5,69,4,25,807,-1
0,5,69,4,25,808,-5
0,5,69,4,25,809,7
0,5,69,4,25,810,1
0,5,69,4,25,811,-7
0,5,69,4,25,812,9
0,5,69,4,25,813,5
0,5,69,4,25,814,-3
0,5,69,4,25,815,-3
0,5,69,4,25,816,-3
0,5,69,4,25,817,-5
0,5,69,4,25,818,1
0,5,69,4,25,819,-1
0,5,69,4,25,820,5
0,5,69,4,25,821,-5
0,5,69,4,25,822,7
0,5,69,4,25,823,1
0,5,69,4,25,824,7
0,5,69,4,25,825,11
0,5,69,4,25,826,-3
0,5,69,4,25,827,-3
0,5,69,4,25,828,3
0,5,69,4,25,829,1
0,5,69,4,25,830,1
0,5,69,4,25,831,1
0,5,69,4,25,832,-1
0,5,69,4,25,833,-5
0,5,69,4,25,834,7
0,5,69,4,25,835,1
0,5,69,4,25,836,-7
0,5,69,4,25,837,9
0,5,69,4,25,838,5
0,5,69,4,25,839,-3
0,5,69,4,25,840,-3
0,5,69,4,25,841,-3
0,5,69,4,25,842,-5
0,5,69,4,25,843,1
0,5,69,4,25,844,-1
0,5,69,4,25,845,5
0,5,69,4,25,846,-5
0,5,69,4,25,847,7
0,5,69,4,25,848,1
0,5,69,4,25,849,7
0,5,69,4,25,850,11
0,5,69,4,25,851,-3
0,5,69,4,25,852,-3
0,5,69,4,25,853,3
0,5,69,4,25,854,1
0,5,69,4,25,855,1
0,5,69,4,25,856,1
0,5,69,4,25,857,-1
0,5,69,4,25,858,-5
0,5,69,4,25,859,7
0,5,69,4,25,860,1
0,5,69,4,25,861,-7
0,5,69,4,25,862,9
0,5,69,4,25,863,5
0,5,69,4,25,864,-3
0,5,69,4,25,865,-3
0,5,69,4,25,866,-3
0,5,69,4,25,867,-5
0,5,69,4,25,868,1
0,5,69,4,25,869,-1
0,5,69,4,25,870,5
0,5,69,4,25,871,-5
0,5,69,4,25,872,7
0,5,69,4,25,873,1
0,5,69,4,25,874,7
0,5,69,4,25,875,11
0,5,69,4,25,876,-3
0,5,69,4,25,877,-3
0,5,69,4,25,878,3
0,5,69,4,25,879,1
0,5,69,4,25,880,1
0,5,69,4,25,881,1
0,5,69,4,25,882,-1
0,5,69,4,25,883,-5
0,5,69,4,25,884,7
0,5,69,4,25,885,1
0,5,69,4,25,886,-7
0,5,69,4,25,887,9
0,5,69,4,25,888,5
0,5,69,4,25,889,-3
0,5,69,4,25,890,-3
0,5,69,4,25,891,-3
0,5,69,4,25,892,-5
0,5,69,4,25,893,1
0,5,69,4,25,894,-1
0,5,69,4,25,895,5
0,5,69,4,25,896,-5
0,5,69,4,25,897,7
0,5,69,4,25,898,1
0,5,69,4,25,899,7
0,5,69,4,25,900,11
0,5,69,4,25,901,-3
0,5,69,4,25,902,-3
0,5,69,4,25,903,3
0,5,69,4,25,904,1
0,5,69,4,25,905,1
0,5,69,4,25,906,1
0,5,69,4,25,907,-1
0,5,69,4,25,908,-5
0,5,69,4,25,909,7
0,5,69,4,25,910,1
0,5,69,4,25,911,-7
0,5,69,4,25,912,9
0,5,69,4,25,913,5
0,5,69,4,25,914,-3
0,5,69,4,25,915,-3
0,5,69,4,25,916,-3
0,5,69,4,25,917,-5
0,5,69,4,25,918,1
0,5,69,4,25,919,-1
0,5,69,4,25,920,5
0,5,69,4,25,921,-5
0,5,69,4,25,922,7
0,5,69,4,25,923,1
0,5,69,4,25,924,7
0,5,69,4,25,925,11
0,5,69,4,25,926,-3
0,5,69,4,25,927,-3
0,5,69,4,25,928,3
0,5,69,4,25,929,1
0,5,69,4,25,930,1
0,5,69,4,25,931,1
0,5,69,4,25,932,-1
0,5,69,4,25,933,-5
0,5,69,4,25,934,7
0,5,69,4,25,935,1
0,5,69,4,25,936,-7
0,5,69,4,25,937,9
0,5,69,4,25,938,5
0,5,69,4,25,939,-3
0,5,69,4,25,940,-3
0,5,69,4,25,941,-3
0,5,69,4,25,942,-5
0,5,69,4,25,943,1
0,5,69,4,25,944,-1
0,5,69,4,25,945,5
0,5,69,4,25,946,-5
0,5,69,4,25,947,7
0,5,69,4,25,948,1
0,5,69,4,25,949,7
0,5,69,4,25,950,11
0,5,69,4,25,951,-3
0,5,69,4,25,952,-3
0,5,69,4,25,953,3
0,5,69,4,25,954,1
0,5,69,4,25,955,1
0,5,69,4,25,956,1
0,5,69,4,25,957,-1
0,5,69,4,25,958,-5
0,5,69,4,25,959,7
0,5,69,4,25,960,1
0,5,69,4,25,961,-7
0,5,69,4,25,962,9
0,5,69,4,25,963,5
0,5,69,4,25,964,-3
0,5,69,4,25,965,-3
0,5,69,4,25,966,-3
0,5,69,4,25,967,-5
0,5,69,4,25,968,1
0,5,69,4,25,969,-1
0,5,69,4,25,970,5
0,5,69,4,25,971,-5
0,5,69,4,25,972,7
0,5,69,4,25,973,1
0,5,69,4,25,974,7
0,5,69,4,25,975,11
0,5,69,4,25,976,-3
0,5,69,4,25,977,-3
0,5,69,4,25,978,3
0,5,69,4,25,979,1
0,5,69,4,25,980,1
0,5,69,4,25,981,1
0,5,69,4,25,982,-1
0,5,69,4,25,983,-5
0,5,69,4,25,984,7
0,5,69,4,25,985,1
0,5,69,4,25,986,-7
0,5,69,4,25,987,9
0,5,69,4,25,988,5
0,5,69,4,25,989,-3
0,5,69,4,25,990,-3
0,5,69,4,25,991,-3
0,5,69,4,25,992,-5
0,5,69,4,25,993,1
0,5,69,4,25,994,-1
0,5,69,4,25,995,5
0,5,69,4,25,996,-5
0,5,69,4,25,997,7
0,5,69,4,25,998,1
0,5,69,4,25,999,7
0,5,69,4,25,1000,11
0,5,69,4,25,1001,-3
0,5,69,4,25,1002,-3
0,5,69,4,25,1003,3
0,5,69,4,25,1004,1
0,5,69,4,25,1005,1
0,5,69,4,25,1006,1
0,5,69,4,25,1007,-1
0,5,69,4,25,1008,-5
0,5,69,4,25,1009,7
0,5,69,4,25,1010,1
0,5,69,4,25,1011,-7
0,5,69,4,25,1012,9
0,5,69,4,25,1013,5
0,5,69,4,25,1014,-3
0,5,69,4,25,1015,-3
0,5,69,4,25,1016,-3
0,5,69,4,25,1017,-5
0,5,69,4,25,1018,1
0,5,69,4,25,1019,-1
0,5,69,4,25,1020,5
0,5,69,4,25,1021,-5
0,5,69,4,25,1022,7
0,5,69,4,25,1023,1
0,5,69,4,25,1024,7
0,5,69,4,25,1025,11
0,5,69,4,25,1026,-3
0,5,69,4,25,1027,-3
0,5,69,4,25,1028,3
0,5,69,4,25,1029,1
0,5,69,4,25,1030,1
0,5,69,4,25,1031,1
0,5,69,4,25,1032,-1
0,5,69,4,25,1033,-5
0,5,69,4,25,1034,7
0,5,69,4,25,1035,1
0,5,69,4,25,1036,-7
0,5,69,4,25,1037,9
0,5,69,4,25,1038,5
0,5,69,4,25,1039,-3
0,5,69,4,25,1040,-3
0,5,69,4,25,1041,-3
0,5,69,4,25,1042,-5
0,5,69,4,25,1043,1
0,5,69,4,25,1044,-1
